Date,Close/Last,Open,High,Low
10/27/2016,4533.57,4526.34,4556.74,4502.55
10/26/2016,4534.59,4523.96,4539.07,4496.97
10/25/2016,4540.84,4560.46,4570.63,4528.03
10/24/2016,4552.58,4551.73,4579.28,4551.73
10/21/2016,4536.07,4546.65,4555.11,4517.80
10/20/2016,4540.12,4528.66,4552.24,4500.65
10/19/2016,4520.30,4513.49,4528.97,4495.94
10/18/2016,4508.91,4479.68,4515.61,4474.84
10/17/2016,4450.23,4452.72,4474.33,4439.91
10/14/2016,4470.92,4424.25,4497.65,4424.25
10/13/2016,4405.17,4421.81,4421.81,4370.65
10/12/2016,4452.24,4467.09,4474.20,4442.02
10/11/2016,4471.74,4490.83,4520.18,4469.30
10/10/2016,4497.26,4458.07,4500.46,4428.73
10/07/2016,4449.91,4480.53,4487.18,4444.32
10/06/2016,4480.10,4500.36,4511.88,4470.12
10/05/2016,4489.95,4462.72,4499.38,4441.25
10/04/2016,4503.09,4458.67,4521.36,4453.67
09/30/2016,4453.56,4447.54,4465.29,4432.77
09/29/2016,4443.84,4490.55,4505.30,4434.09
09/28/2016,4432.45,4413.12,4460.83,4413.12
09/27/2016,4398.68,4436.00,4438.59,4362.93
09/26/2016,4407.85,4455.59,4455.59,4402.13
09/23/2016,4488.69,4494.50,4498.35,4476.86
09/22/2016,4509.82,4444.50,4528.89,4443.67
09/21/2016,4409.55,4439.70,4451.32,4408.30
09/20/2016,4388.60,4383.31,4419.90,4375.57
09/19/2016,4394.19,4368.85,4398.97,4368.85
09/16/2016,4332.45,4359.87,4380.13,4310.88
09/15/2016,4373.22,4357.29,4381.54,4341.04
09/14/2016,4370.26,4407.45,4407.48,4360.95
09/13/2016,4387.18,4463.26,4470.26,4387.18
09/12/2016,4439.80,4415.23,4439.80,4386.11
09/09/2016,4491.40,4531.42,4541.76,4481.09
09/08/2016,4542.20,4554.15,4569.62,4485.47
09/07/2016,4557.66,4536.95,4561.36,4520.21
09/06/2016,4529.96,4556.35,4557.95,4523.44
09/05/2016,4541.08,4550.82,4566.55,4541.08
09/02/2016,4542.17,4461.29,4548.04,4446.50
09/01/2016,4439.67,4448.03,4490.91,4421.97
08/31/2016,4438.22,4451.40,4486.84,4438.22
08/30/2016,4457.49,4439.68,4475.02,4438.42
08/29/2016,4424.25,4421.46,4437.82,4390.04
08/26/2016,4441.87,4399.46,4455.61,4387.71
08/25/2016,4406.61,4414.41,4415.31,4377.79
08/24/2016,4435.47,4389.17,4453.73,4382.71
08/23/2016,4421.45,4406.34,4436.15,4404.00
08/22/2016,4389.94,4397.39,4443.07,4377.70
08/19/2016,4400.52,4436.09,4436.87,4373.75
08/18/2016,4437.06,4441.20,4447.25,4413.06
08/17/2016,4417.68,4475.13,4478.58,4415.33
08/16/2016,4460.44,4476.07,4499.59,4457.25
08/15/2016,4497.86,4503.65,4528.00,4494.49
08/12/2016,4500.19,4501.06,4510.06,4490.45
08/11/2016,4503.95,4471.30,4503.95,4446.46
08/10/2016,4452.01,4443.38,4465.89,4440.56
08/09/2016,4468.07,4412.86,4468.34,4410.72
08/08/2016,4415.46,4419.02,4441.16,4407.32
08/05/2016,4410.55,4362.94,4416.66,4361.58
08/04/2016,4345.63,4344.18,4359.79,4324.81
08/03/2016,4321.08,4346.31,4347.94,4293.34
08/02/2016,4327.99,4395.86,4398.20,4320.89
08/01/2016,4409.17,4469.99,4477.44,4395.33
07/29/2016,4439.81,4429.49,4439.81,4408.38
07/28/2016,4420.58,4447.21,4474.67,4420.58
07/27/2016,4446.96,4424.60,4469.90,4424.60
07/26/2016,4394.77,4385.32,4405.66,4353.62
07/25/2016,4388.00,4381.63,4419.77,4368.06
07/22/2016,4381.10,4365.38,4398.27,4345.23
07/21/2016,4376.25,4382.16,4389.90,4340.94
07/20/2016,4379.76,4354.57,4391.57,4333.36
07/19/2016,4330.13,4345.40,4357.34,4304.20
07/18/2016,4357.74,4375.09,4408.13,4334.36
07/15/2016,4372.51,4367.43,4383.69,4342.77
07/14/2016,4385.52,4375.67,4402.23,4345.44
07/13/2016,4335.26,4329.53,4358.67,4321.90
07/12/2016,4331.38,4272.45,4342.67,4270.99
07/11/2016,4264.53,4221.22,4271.71,4207.37
07/08/2016,4190.68,4106.65,4210.34,4102.68
07/07/2016,4117.85,4115.50,4167.88,4110.24
07/06/2016,4085.30,4127.20,4153.41,4062.07
07/05/2016,4163.42,4203.97,4216.06,4148.79
07/04/2016,4234.86,4288.50,4288.66,4233.00
07/01/2016,4273.96,4255.66,4288.72,4218.10
06/30/2016,4237.48,4182.11,4249.53,4155.45
06/29/2016,4195.32,4139.37,4206.35,4128.08
06/28/2016,4088.85,4074.36,4119.08,4059.90
06/27/2016,3984.72,4073.72,4115.47,3955.98
06/24/2016,4106.73,4114.58,4198.90,4007.97
06/23/2016,4465.90,4404.68,4490.55,4392.52
06/22/2016,4380.03,4398.40,4416.98,4372.35
06/21/2016,4367.24,4335.89,4382.91,4321.46
06/20/2016,4340.76,4301.19,4351.21,4292.92
06/17/2016,4193.83,4179.44,4218.53,4170.17
06/16/2016,4153.01,4116.50,4162.37,4109.82
06/15/2016,4171.58,4172.73,4204.01,4162.02
06/14/2016,4130.33,4175.21,4199.54,4127.87
06/13/2016,4227.02,4253.98,4275.97,4227.02
06/10/2016,4306.72,4390.81,4390.81,4301.10
06/09/2016,4405.61,4437.02,4438.38,4394.52
06/08/2016,4448.73,4461.28,4473.29,4435.35
06/07/2016,4475.86,4443.41,4486.47,4441.21
06/06/2016,4423.38,4407.01,4435.63,4407.01
06/03/2016,4421.78,4477.83,4492.20,4396.63
06/02/2016,4466.00,4468.84,4486.56,4447.62
06/01/2016,4475.39,4502.84,4507.22,4458.30
05/31/2016,4505.62,4532.32,4536.63,4496.86
05/30/2016,4529.40,4507.09,4531.18,4503.52
05/27/2016,4514.74,4498.43,4518.22,4493.06
05/26/2016,4512.64,4478.17,4513.77,4477.02
05/25/2016,4481.64,4457.85,4490.17,4445.79
05/24/2016,4431.52,4309.30,4440.65,4300.42
05/23/2016,4325.10,4344.89,4357.08,4300.18
05/20/2016,4353.90,4323.62,4353.90,4312.50
05/19/2016,4282.54,4292.25,4314.23,4274.57
05/18/2016,4319.30,4275.39,4322.23,4267.71
05/17/2016,4297.57,4325.11,4362.33,4273.86
05/13/2016,4319.99,4264.77,4335.15,4253.13
05/12/2016,4293.27,4295.74,4361.88,4266.96
05/11/2016,4316.67,4335.14,4340.58,4289.38
05/10/2016,4338.21,4338.05,4374.75,4320.29
05/09/2016,4322.81,4322.69,4363.56,4302.96
05/06/2016,4301.24,4290.41,4311.49,4245.17
05/05/2016,4319.46,4321.36,4346.20,4303.25
05/04/2016,4324.23,4365.20,4387.75,4317.28
05/03/2016,4371.98,4435.00,4437.65,4364.01
05/02/2016,4442.75,4455.76,4458.74,4429.47
04/29/2016,4428.96,4500.43,4508.83,4428.59
04/28/2016,4557.36,4520.25,4557.36,4482.37
04/27/2016,4559.40,4534.99,4564.70,4525.79
04/26/2016,4546.12,0.00,0.00,0.00
04/25/2016,4546.12,4561.92,4574.46,4522.23
04/22/2016,4569.66,4578.82,4580.52,4553.59
04/21/2016,4582.83,4607.69,4607.69,4551.33
04/20/2016,4591.92,4546.35,4596.33,4538.43
04/19/2016,4566.48,4521.60,4577.87,4521.60
04/18/2016,4506.84,4425.25,4517.08,4424.76
04/15/2016,4495.17,4502.16,4508.16,4482.33
04/14/2016,4511.51,4487.22,4515.00,4473.35
04/13/2016,4490.31,4407.03,4490.31,4404.58
04/12/2016,4345.91,4317.50,4348.40,4269.10
04/11/2016,4312.63,4294.12,4338.81,4263.08
04/08/2016,4303.12,4259.10,4315.59,4258.51
04/07/2016,4245.91,4288.71,4316.78,4229.12
04/06/2016,4284.64,4262.30,4284.64,4243.02
04/05/2016,4250.28,4283.14,4285.73,4241.61
04/04/2016,4345.22,4311.19,4378.05,4280.90
04/01/2016,4322.24,4331.28,4331.28,4261.25
03/31/2016,4385.06,4416.84,4419.62,4378.77
03/30/2016,4444.42,4387.36,4466.50,4387.36
03/29/2016,4366.67,4354.03,4382.98,4333.33
03/24/2016,4329.68,4390.11,4392.81,4323.18
03/23/2016,4423.98,4442.59,4467.86,4396.10
03/22/2016,4431.97,4396.87,4431.97,4358.57
03/21/2016,4427.80,4425.84,4481.11,4415.93
03/18/2016,4462.51,4452.04,4472.73,4418.49
03/17/2016,4442.89,4501.68,4501.68,4367.44
03/16/2016,4463.00,4486.70,4502.96,4446.99
03/15/2016,4472.63,4474.26,4488.78,4450.16
03/14/2016,4506.59,4501.81,4535.91,4494.60
03/11/2016,4492.79,4430.24,4492.79,4421.95
03/10/2016,4350.35,4432.56,4580.97,4350.35
03/09/2016,4425.65,4405.95,4458.77,4397.98
03/08/2016,4404.02,4405.16,4437.17,4363.55
03/07/2016,4442.29,4436.37,4458.82,4406.90
03/04/2016,4456.62,4437.82,4480.21,4413.93
03/03/2016,4416.08,4430.90,4430.90,4392.58
03/02/2016,4424.89,4428.95,4448.30,4387.21
03/01/2016,4406.84,4343.93,4406.95,4328.80
02/29/2016,4353.55,4275.84,4354.62,4254.77
02/26/2016,4314.57,4297.87,4352.39,4292.52
02/25/2016,4248.45,4219.80,4268.66,4198.09
02/24/2016,4155.34,4232.48,4233.30,4117.49
02/23/2016,4238.42,4272.22,4301.92,4236.95
02/22/2016,4298.70,4260.62,4303.90,4259.26
02/19/2016,4223.04,4232.22,4255.57,4182.33
02/18/2016,4239.76,4255.07,4279.19,4212.59
02/17/2016,4233.47,4119.35,4238.33,4112.04
02/16/2016,4110.66,4157.30,4157.30,4086.83
02/15/2016,4115.25,4086.29,4144.81,4076.81
02/12/2016,3995.06,3949.16,3995.06,3922.71
02/11/2016,3896.71,3990.33,3998.10,3892.46
02/10/2016,4061.20,4027.08,4115.17,3987.49
02/09/2016,3997.54,4072.32,4091.88,3951.29
02/08/2016,4066.31,4217.45,4220.85,4046.64
02/05/2016,4200.67,4236.07,4269.47,4187.97
02/04/2016,4228.53,4276.17,4279.12,4176.48
02/03/2016,4226.96,4282.41,4294.41,4177.97
02/02/2016,4283.99,4368.92,4377.57,4253.51
02/01/2016,4392.33,4418.14,4422.61,4350.09
01/29/2016,4417.02,4386.85,4417.02,4340.19
01/28/2016,4322.16,4362.55,4403.68,4284.38
01/27/2016,4380.36,4349.79,4380.36,4319.36
01/26/2016,4356.81,4238.85,4366.65,4224.45
01/25/2016,4311.33,4365.15,4365.15,4291.86
01/22/2016,4336.69,4293.26,4371.65,4280.95
01/21/2016,4206.40,4129.70,4234.65,4113.58
01/20/2016,4124.95,4171.43,4178.82,4084.68
01/19/2016,4272.26,4267.77,4308.09,4251.53
01/18/2016,4189.57,4211.11,4254.46,4161.37
01/15/2016,4210.16,4305.44,4319.47,4178.87
01/14/2016,4312.89,4341.36,4352.15,4234.84
01/13/2016,4391.94,4426.76,4465.56,4374.02
01/12/2016,4378.75,4317.49,4429.04,4305.77
01/11/2016,4312.74,4333.21,4383.92,4312.74
01/08/2016,4333.76,4404.18,4437.02,4333.74
01/07/2016,4403.58,4346.10,4424.14,4323.55
01/06/2016,4480.47,4528.12,4533.24,4440.77
01/05/2016,4537.63,4573.54,4575.45,4481.70
01/04/2016,4522.45,4582.05,4586.11,4490.30
12/31/2015,4637.06,4657.02,4667.52,4637.06
12/30/2015,4677.14,4690.31,4708.32,4672.26
12/29/2015,4701.36,4648.79,4701.36,4648.79
12/28/2015,4617.95,4667.03,4669.84,4613.78
12/25/2015,4663.18,0.00,0.00,0.00
12/24/2015,4663.18,4670.86,4671.68,4651.44
12/23/2015,4674.53,4614.25,4686.09,4614.25
12/22/2015,4567.60,4596.55,4604.79,4526.86
12/21/2015,4565.17,4617.20,4666.49,4565.17
12/18/2015,4625.26,4629.56,4672.35,4601.39
12/17/2015,4677.54,4729.40,4748.76,4674.58
12/16/2015,4624.67,4621.47,4664.20,4593.92
12/15/2015,4614.40,4522.47,4626.76,4519.96
12/14/2015,4473.07,4572.37,4623.16,4472.65
12/11/2015,4549.56,4617.18,4630.27,4527.26
12/10/2015,4635.06,4617.54,4661.04,4596.34
12/09/2015,4637.45,4695.90,4714.64,4619.49
12/08/2015,4681.86,4750.42,4757.20,4656.56
12/07/2015,4756.41,4746.26,4803.48,4733.34
12/04/2015,4714.79,4715.69,4740.47,4670.99
12/03/2015,4730.21,4895.64,4975.71,4730.21
12/02/2015,4905.76,4925.24,4942.12,4886.86
12/01/2015,4914.53,4960.38,4968.31,4897.87
11/30/2015,4957.60,4917.15,4974.36,4901.29
11/27/2015,4930.14,4919.01,4961.45,4908.90
11/26/2015,4946.02,4884.35,4956.08,4883.27
11/25/2015,4892.99,4830.22,4911.83,4821.51
11/24/2015,4820.28,4863.81,4865.42,4773.98
11/23/2015,4889.12,4901.68,4905.33,4860.73
11/20/2015,4910.97,4929.34,4934.29,4879.49
11/19/2015,4915.10,4943.90,4962.45,4901.07
11/18/2015,4906.72,4901.12,4918.14,4879.36
11/17/2015,4937.31,4850.29,4937.31,4840.75
11/16/2015,4804.31,4756.92,4824.02,4751.03
11/13/2015,4807.95,4835.69,4860.53,4762.33
11/12/2015,4856.65,4941.26,4963.38,4851.04
11/11/2015,4952.51,4919.10,4973.90,4917.09
11/10/2015,4912.16,4937.37,4942.62,4873.45
11/09/2015,4911.17,4978.84,4983.77,4906.48
11/06/2015,4984.15,4964.88,5011.65,4930.92
11/05/2015,4980.04,4967.94,5008.06,4935.22
11/04/2015,4948.29,4951.19,4992.97,4942.08
11/03/2015,4936.18,4920.02,4936.18,4895.84
11/02/2015,4916.21,4848.86,4936.85,4845.12
10/30/2015,4897.66,4895.03,4909.16,4865.16
10/29/2015,4885.82,4892.88,4899.84,4841.39
10/28/2015,4890.58,4857.85,4907.84,4848.50
10/27/2015,4847.07,4885.09,4896.46,4847.07
10/26/2015,4897.13,4908.33,4924.24,4881.05
10/23/2015,4923.64,4840.32,4947.02,4840.32
10/22/2015,4802.18,4675.15,4816.99,4670.10
10/21/2015,4695.10,4691.37,4716.57,4642.94
10/20/2015,4673.81,4708.19,4711.95,4649.98
10/19/2015,4704.07,4697.52,4744.97,4684.52
10/16/2015,4702.79,4702.56,4718.91,4680.22
10/15/2015,4675.29,4651.77,4683.75,4622.45
10/14/2015,4609.03,4608.42,4660.43,4580.84
10/13/2015,4643.38,4667.51,4667.51,4598.11
10/12/2015,4688.70,4705.22,4713.41,4663.34
10/09/2015,4701.39,4723.28,4737.69,4693.25
10/08/2015,4675.91,4657.24,4687.19,4643.92
10/07/2015,4667.34,4680.85,4730.30,4654.28
10/06/2015,4660.64,4610.43,4684.79,4589.29
10/05/2015,4616.90,4543.07,4631.84,4528.02
10/02/2015,4458.88,4472.50,4518.39,4386.10
10/01/2015,4426.54,4518.03,4528.16,4408.12
09/30/2015,4455.29,4433.76,4474.72,4413.08
09/29/2015,4343.73,4297.19,4377.22,4278.57
09/28/2015,4357.05,4452.24,4470.07,4337.28
09/25/2015,4480.66,4423.12,4514.42,4413.71
09/24/2015,4347.24,4434.70,4455.05,4309.42
09/23/2015,4432.83,4427.79,4488.27,4400.42
09/22/2015,4428.51,4582.92,4582.92,4415.97
09/21/2015,4585.50,4526.28,4605.26,4526.28
09/18/2015,4535.85,4623.10,4623.10,4495.05
09/17/2015,4655.14,4660.17,4665.99,4629.20
09/16/2015,4645.84,4610.16,4653.34,4604.08
09/15/2015,4569.37,4529.96,4591.47,4502.21
09/14/2015,4518.15,4554.71,4596.75,4513.50
09/11/2015,4548.72,4618.59,4618.59,4545.14
09/10/2015,4596.53,4615.72,4665.83,4584.29
09/09/2015,4664.59,4707.41,4733.05,4662.88
09/08/2015,4598.26,4581.66,4655.08,4575.61
09/07/2015,4549.64,4563.85,4587.59,4524.99
09/04/2015,4523.08,4607.91,4611.05,4500.95
09/03/2015,4653.79,4601.75,4692.30,4589.98
09/02/2015,4554.92,4558.00,4599.76,4517.81
09/01/2015,4541.16,4586.33,4599.23,4499.49
08/31/2015,4652.95,4636.44,4657.76,4608.62
08/28/2015,4675.13,4668.14,4675.13,4624.11
08/27/2015,4658.18,4612.27,4686.67,4589.52
08/26/2015,4501.05,4499.23,4582.21,4430.75
08/25/2015,4564.86,4458.09,4596.24,4431.83
08/24/2015,4379.20,4285.75,4540.13,4230.49
08/21/2015,4630.99,4704.27,4775.72,4630.99
08/20/2015,4783.55,4867.45,4882.11,4774.87
08/19/2015,4884.10,4939.30,4949.12,4884.10
08/18/2015,4971.25,4972.79,5000.28,4956.12
08/17/2015,4984.83,4996.76,5025.71,4923.01
08/14/2015,4956.47,4987.06,5017.22,4940.73
08/13/2015,4986.85,5006.01,5023.94,4972.58
08/12/2015,4925.43,5051.49,5051.72,4907.33
08/11/2015,5099.03,5184.21,5184.21,5094.48
08/10/2015,5195.41,5179.84,5197.65,5133.63
08/07/2015,5154.75,5187.87,5190.35,5152.89
08/06/2015,5192.11,5186.55,5217.80,5177.95
08/05/2015,5196.73,5135.31,5202.76,5134.37
08/04/2015,5112.14,5114.63,5114.63,5075.88
08/03/2015,5120.52,5076.80,5125.71,5066.15
07/31/2015,5082.61,5063.47,5083.64,5035.38
07/30/2015,5046.42,5049.24,5061.53,5000.97
07/29/2015,5017.44,5006.01,5021.44,4970.28
07/28/2015,4977.32,4958.46,4997.15,4937.65
07/27/2015,4927.60,5030.89,5033.91,4924.29
07/24/2015,5057.36,5075.25,5120.64,5051.14
07/23/2015,5086.74,5122.85,5122.85,5067.82
07/22/2015,5082.57,5070.67,5101.22,5070.67
07/21/2015,5106.57,5153.85,5157.24,5093.77
07/20/2015,5142.49,5134.16,5184.74,5130.97
07/17/2015,5124.39,5138.98,5138.98,5110.48
07/16/2015,5121.50,5071.90,5147.40,5067.75
07/15/2015,5047.24,5027.91,5055.60,5017.83
07/14/2015,5032.47,4995.36,5032.47,4981.02
07/13/2015,4998.10,4985.14,5010.58,4959.62
07/10/2015,4903.07,4884.05,4922.63,4850.94
07/09/2015,4757.22,4667.21,4777.03,4655.45
07/08/2015,4639.02,4611.86,4671.87,4601.90
07/07/2015,4604.64,4712.63,4724.54,4602.16
07/06/2015,4711.54,4709.01,4775.49,4699.17
07/03/2015,4808.22,4836.46,4847.38,4780.55
07/02/2015,4835.56,4898.55,4903.51,4833.14
07/01/2015,4883.19,4849.43,4941.61,4813.69
06/30/2015,4790.20,4849.39,4892.48,4789.61
06/29/2015,4869.82,4821.45,4946.62,4819.03
06/26/2015,5059.17,5010.22,5095.04,4985.88
06/25/2015,5041.71,4996.63,5087.08,4996.63
06/24/2015,5045.35,5060.58,5065.74,5001.67
06/23/2015,5057.68,5045.57,5078.51,5024.26
06/22/2015,4998.61,4926.63,5010.39,4911.86
06/19/2015,4815.37,4807.58,4870.52,4799.27
06/18/2015,4803.48,4777.91,4805.01,4712.97
06/17/2015,4790.62,4845.73,4858.05,4773.19
06/16/2015,4839.86,4778.21,4857.63,4748.93
06/15/2015,4815.36,4844.95,4871.07,4805.10
06/12/2015,4901.19,4962.22,4973.07,4852.36
06/11/2015,4971.37,4926.77,5022.10,4917.92
06/10/2015,4934.91,4831.03,4956.74,4811.54
06/09/2015,4850.22,4849.12,4868.42,4783.92
06/08/2015,4857.66,4906.17,4917.52,4857.66
06/05/2015,4920.74,4951.80,4966.45,4894.17
06/04/2015,4987.13,5006.19,5044.75,4916.45
06/03/2015,5034.17,5016.37,5088.14,4991.27
06/02/2015,5004.46,5051.68,5051.68,4960.72
06/01/2015,5025.30,5029.05,5060.49,4989.94
05/29/2015,5007.89,5137.02,5144.73,5006.46
05/28/2015,5137.83,5157.25,5164.24,5096.53
05/27/2015,5182.53,5105.86,5193.77,5086.36
05/26/2015,5083.54,5122.87,5146.03,5062.47
05/25/2015,5142.89,0.00,0.00,0.00
05/22/2015,5142.89,5147.41,5155.28,5121.69
05/21/2015,5146.70,5120.88,5148.87,5104.21
05/20/2015,5133.30,5106.26,5139.06,5089.43
05/19/2015,5117.30,5040.45,5124.50,5040.45
05/18/2015,5012.31,4996.96,5026.28,4932.01
05/15/2015,4993.82,5049.56,5066.57,4965.86
05/14/2015,5029.31,4942.49,5043.69,4905.70
05/13/2015,4961.86,4996.19,5045.54,4944.39
05/12/2015,4974.65,4988.85,4992.92,4922.02
05/11/2015,5027.87,5050.92,5050.92,5008.89
05/08/2015,5090.39,4999.48,5094.01,4981.41
05/07/2015,4967.22,4945.82,4981.99,4874.90
05/06/2015,4981.59,4968.14,5013.21,4936.34
05/05/2015,4974.07,5074.42,5133.17,4969.97
05/04/2015,5081.97,5060.50,5112.86,5013.53
05/01/2015,5046.49,0.00,0.00,0.00
04/30/2015,5046.49,5040.51,5069.04,4987.26
04/29/2015,5039.39,5176.67,5202.56,5034.83
04/28/2015,5173.38,5256.79,5256.79,5138.30
04/27/2015,5268.91,5198.79,5283.71,5135.89
04/24/2015,5201.45,5202.63,5225.39,5166.81
04/23/2015,5178.91,5217.08,5226.17,5146.68
04/22/2015,5211.09,5210.70,5225.86,5146.27
04/21/2015,5192.64,5205.10,5243.57,5172.76
04/20/2015,5187.59,5154.91,5187.59,5151.12
04/17/2015,5143.26,5214.33,5238.91,5132.71
04/16/2015,5224.49,5246.75,5255.24,5214.94
04/15/2015,5254.35,5230.98,5269.50,5217.04
04/14/2015,5218.06,5252.48,5260.78,5192.89
04/13/2015,5254.12,5236.11,5262.74,5222.40
04/10/2015,5240.46,5224.22,5240.65,5210.61
04/09/2015,5208.95,5156.16,5208.95,5154.60
04/08/2015,5136.86,5146.78,5168.03,5128.18
04/07/2015,5151.19,5106.36,5166.77,5096.00
04/06/2015,5074.14,0.00,0.00,0.00
04/03/2015,5074.14,0.00,0.00,0.00
04/02/2015,5074.14,5068.06,5080.53,5059.42
04/01/2015,5062.22,5009.63,5110.79,5007.68
03/31/2015,5033.64,5073.99,5098.86,5028.38
03/30/2015,5083.52,5052.25,5097.59,5045.36
03/27/2015,5034.06,5020.09,5048.37,5003.31
03/26/2015,5006.35,4992.55,5006.35,4932.53
03/25/2015,5020.99,5073.28,5087.30,5012.87
03/24/2015,5088.28,5040.86,5103.30,5032.78
03/23/2015,5054.52,5078.25,5078.25,5036.23
03/20/2015,5087.49,5044.42,5106.04,5036.27
03/19/2015,5037.18,5029.97,5059.68,5006.82
03/18/2015,5033.42,5032.18,5041.32,5001.37
03/17/2015,5028.93,5065.62,5074.83,5006.93
03/16/2015,5061.16,5019.02,5071.68,5019.02
03/13/2015,5010.46,4997.94,5010.80,4969.47
03/12/2015,4987.33,4990.96,5000.94,4981.28
03/11/2015,4997.75,4900.37,5003.58,4900.33
03/10/2015,4881.95,4930.06,4941.38,4869.45
03/09/2015,4937.20,4940.64,4950.42,4917.46
03/06/2015,4964.35,4953.68,4986.88,4949.88
03/05/2015,4963.51,4929.04,4974.64,4926.09
03/04/2015,4917.35,4882.94,4917.35,4856.14
03/03/2015,4869.25,4922.43,4936.47,4863.92
03/02/2015,4917.32,4937.43,4950.59,4900.11
02/27/2015,4951.48,4905.77,4951.48,4903.09
02/26/2015,4910.62,4884.89,4910.62,4877.24
02/25/2015,4882.22,4885.00,4894.60,4863.22
02/24/2015,4886.44,4865.68,4899.52,4843.96
02/23/2015,4862.30,4872.13,4875.97,4832.36
02/20/2015,4830.90,4821.38,4837.93,4780.81
02/19/2015,4833.28,4788.40,4841.69,4770.17
02/18/2015,4799.03,4782.59,4806.68,4775.87
02/17/2015,4753.99,4720.93,4766.67,4683.19
02/16/2015,4751.95,4757.52,4766.47,4747.22
02/13/2015,4759.36,4748.04,4779.54,4741.20
02/12/2015,4726.20,4670.08,4746.75,4664.03
02/11/2015,4679.38,4687.87,4694.44,4659.46
02/10/2015,4695.65,4663.46,4716.49,4636.08
02/09/2015,4651.08,4652.16,4659.26,4611.15
02/06/2015,4691.03,4698.84,4707.24,4675.37
02/05/2015,4703.30,4654.56,4705.10,4647.85
02/04/2015,4696.30,4682.81,4696.30,4651.78
02/03/2015,4677.90,4651.07,4701.52,4645.15
02/02/2015,4627.67,4613.31,4646.55,4584.37
01/30/2015,4604.25,4655.95,4660.71,4583.68
01/29/2015,4631.43,4571.05,4632.38,4571.05
01/28/2015,4610.94,4660.45,4660.88,4582.58
01/27/2015,4624.21,4671.76,4679.26,4592.62
01/26/2015,4675.13,4620.00,4678.83,4616.61
01/23/2015,4640.69,4588.49,4673.30,4585.64
01/22/2015,4552.80,4486.76,4569.55,4462.17
01/21/2015,4484.82,4455.01,4484.82,4406.72
01/20/2015,4446.02,4406.96,4463.51,4405.94
01/19/2015,4394.93,4388.67,4423.25,4367.24
01/16/2015,4379.62,4303.55,4387.22,4294.76
01/15/2015,4323.20,4262.94,4338.73,4119.35
01/14/2015,4223.24,4227.46,4302.22,4207.37
01/13/2015,4290.28,4204.77,4310.58,4197.81
01/12/2015,4228.24,4196.78,4252.27,4165.15
01/09/2015,4179.07,4249.26,4272.83,4149.14
01/08/2015,4260.19,4176.16,4270.11,4163.63
01/07/2015,4112.73,4111.73,4144.95,4080.78
01/06/2015,4083.50,4129.89,4151.41,4076.16
01/05/2015,4111.36,4221.99,4276.92,4105.45
01/02/2015,4252.29,4294.05,4311.00,4224.34
01/01/2015,4245.54,0.00,0.00,0.00
12/31/2014,4245.54,0.00,0.00,0.00
12/30/2014,4245.54,4293.90,4296.02,4245.54
12/29/2014,4317.93,4301.66,4317.93,4249.95
12/26/2014,4314.97,0.00,0.00,0.00
12/25/2014,4314.97,0.00,0.00,0.00
12/24/2014,4314.97,0.00,0.00,0.00
12/23/2014,4314.97,4264.54,4314.97,4259.21
12/22/2014,4254.43,4255.88,4295.15,4239.36
12/19/2014,4241.65,4282.39,4291.20,4202.07
12/18/2014,4249.49,4186.26,4249.49,4159.95
12/17/2014,4111.91,4052.23,4131.81,4035.30
12/16/2014,4093.20,4027.51,4094.19,3926.34
12/15/2014,4005.38,4094.46,4144.31,4000.80
12/12/2014,4108.93,4197.48,4202.52,4103.49
12/11/2014,4225.86,4225.33,4249.12,4196.53
12/10/2014,4227.91,4280.34,4306.72,4216.18
